id,original,surface,pronunciation,type,image,image_page,title,org_name,role_in_org,first_year,species,cv_name,description
39,カミルラ,カミルラ,カミルラ,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0040.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,教皇軍神殿騎士団,戦闘員,2010,human,斑目璃音,エアベクター整備工房クリムガンの元同僚
40,ソリナス,ソリナス,ソリナス,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0041.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,教皇軍神殿騎士団,幹部,2012,human,真壁良紀,団外交渉を担う部門責任者、冷静沈着
40,ソリナス,ソリナスさん,ソリナスさん,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0041.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,教皇軍神殿騎士団,幹部,2012,human,真壁良紀,団外交渉を担う部門責任者、冷静沈着
41,アルマディア,アルマディア,アルマディア,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0042.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,教皇軍神殿騎士団,戦闘員,2010,human,村垣魅里,聖兵団マルカス宿敵、重砲指揮官
41,アルマディア,アルマディア,アルマディア,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0042.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,教皇軍神殿騎士団,戦闘員,2010,human,村垣魅里,聖兵団マルカス宿敵、重砲指揮官
42,ガブリール,ガブリール,ガブリール,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0043.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,教皇軍神殿騎士団,戦闘員,2010,human,吾妻新吾,神殿騎士団戦闘員、忠誠深き若き剣士
42,ガブリール,ガブリール,ガブリール,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0043.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,教皇軍神殿騎士団,戦闘員,2010,human,吾妻新吾,神殿騎士団戦闘員、忠誠深き若き剣士
43,パスクアル,パスクアル,パスクアル,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0044.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,教皇軍神殿騎士団,新入り,2017,human,井桁慶吾,レヴァントSK-404アンディス幼馴染、新騎士
43,パスクアル,パスクアル,パスクアル,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0044.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,教皇軍神殿騎士団,新入り,2017,human,井桁慶吾,レヴァントSK-404アンディス幼馴染、新騎士
44,カロリーナ,カロリーナ,カロリーナ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0045.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,教皇軍神殿騎士団,戦闘員,2012,angel,佐伯果穂,聖歌隊出身地上部隊支援担当、冷静沈着
44,カロリーナ,カロリーナ,カロリーナ,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0045.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,教皇軍神殿騎士団,戦闘員,2012,angel,佐伯果穂,聖歌隊出身地上部隊支援担当、冷静沈着
45,ヴェルノー,ヴェルノー,ヴェルノー,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0046.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,教皇軍神殿騎士団,古株,2007,dragonkin,平栗清人,重鎧の重騎士、口数少ないベテラン
45,ヴェルノー,ヴェルノーさん,ヴェルノーさん,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0046.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,教皇軍神殿騎士団,古株,2007,dragonkin,平栗清人,重鎧の重騎士、口数少ないベテラン
46,アウリエル,アウリエル,アウリエル,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0047.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,教皇軍神殿騎士団,幹部,2012,elf,駒林隆美,作戦情報部の責任者、理知的な指揮で知られる
46,アウリエル,アウリエルさん,アウリエルさん,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0047.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,教皇軍神殿騎士団,幹部,2012,elf,駒林隆美,作戦情報部の責任者、理知的な指揮で知られる
47,ドナート,ドナート,ドナート,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0048.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,教皇軍神殿騎士団,新入り,2019,machine,堀宴正,機械種族の混血少年操縦士候補、新規採用
47,ドナート,ドナート,ドナート,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0048.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,教皇軍神殿騎士団,新入り,2019,machine,堀宴正,機械種族の混血少年操縦士候補、新規採用
48,ロドリゴ,ロドリゴ,ロドリゴ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0049.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,教皇軍神殿騎士団,古株,2005,angel,室井須人,最古参の老人騎士、記憶力抜群団史の語り部
48,ロドリゴ,ロドリゴさん,ロドリゴさん,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0049.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,教皇軍神殿騎士団,古株,2005,angel,室井須人,最古参の老人騎士、記憶力抜群団史の語り部
49,ルクリス,ルクリス,ルクリス,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0050.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,教皇軍神殿騎士団,戦闘員,2015,human,神成朔太,旗持ち騎士、俊敏と策謀に長けた新星
49,ルクリス,ルクリス,ルクリス,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0050.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,教皇軍神殿騎士団,戦闘員,2015,human,神成朔太,旗持ち騎士、俊敏と策謀に長けた新星
50,光澄ツユリ,光澄ツユリ,ひかりずみつゆり,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0051.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,光織綾花の会,頭目,2002,human,雲井瑞香,光織綾花の会を束ねる老婦人、現当主
50,光澄ツユリ,光澄ツユリさん,ひかりずみつゆりさん,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0051.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,光織綾花の会,頭目,2002,human,雲井瑞香,光織綾花の会を束ねる老婦人、現当主
50,光澄ツユリ,つゆりばあさま,つゆりばあさま,nick,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0051.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,光織綾花の会,頭目,2002,human,雲井瑞香,光織綾花の会を束ねる老婦人、現当主
51,燦花シノノ,燦花シノノ,さんかしのの,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0052.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,光織綾花の会,幹部,2002,human,梶谷ゆな,市民支援を担う快活な幹部、光澄の弟子
51,燦花シノノ,燦花シノノ,さんかしのの,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0052.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,光織綾花の会,幹部,2002,human,梶谷ゆな,市民支援を担う快活な幹部、光澄の弟子
51,燦花シノノ,しののん,しののん,nick,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0052.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,光織綾花の会,幹部,2002,human,梶谷ゆな,市民支援を担う快活な幹部、光澄の弟子
52,綾昴レンジ,綾昴レンジ,あやすばるれんじ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0053.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,光織綾花の会,参謀,2005,human,七里灯一,計画と知恵で支える知略家、光澄の甥
52,綾昴レンジ,綾昴レンジさん,あやすばるれんじさん,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0053.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,光織綾花の会,参謀,2005,human,七里灯一,計画と知恵で支える知略家、光澄の甥
53,花霞ミヨリ,花霞ミヨリ,はながすまみより,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0054.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,光織綾花の会,戦闘員,2007,human,東雲洸希,新進気鋭の戦闘員、燦花の幼馴染
53,花霞ミヨリ,花霞ミヨリ,はながすまみより,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0054.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,光織綾花の会,戦闘員,2007,human,東雲洸希,新進気鋭の戦闘員、燦花の幼馴染
53,花霞ミヨリ,みよりん,みよりん,nick,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0054.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,光織綾花の会,戦闘員,2007,human,東雲洸希,新進気鋭の戦闘員、燦花の幼馴染
54,夜照ハガネ,夜照ハガネ,よるてるはがね,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0055.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,光織綾花の会,古株,2002,human,栗栖丞治,寡黙な古株機械技師、参謀の元同僚
54,夜照ハガネ,夜照ハガネさん,よるてるはがねさん,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0055.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,光織綾花の会,古株,2002,human,栗栖丞治,寡黙な古株機械技師、参謀の元同僚
55,ホークラン,ホークラン,ホークラン,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0056.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,蒼翼騎空団,頭目,2012,elf,空山隼人,蒼翼騎空団の現リーダーで伝説の操舵士
55,ホークラン,ホークランさん,ホークランさん,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0056.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,蒼翼騎空団,頭目,2012,elf,空山隼人,蒼翼騎空団の現リーダーで伝説の操舵士
56,スワネリア,スワネリア,スワネリア,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0057.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,蒼翼騎空団,参謀,2012,human,泉孝里奈,戦術参謀で紅一点、口元に特徴的なほくろ
