id,original,surface,pronunciation,type1,type2,generation,genus,rarity,height_m,weight_kg,description,image,image_page
31,ニドラン♂,ニドラン♂,ニドランオス,どく,NA,1,どくばりポケモン,NA,0.5,9.0,どくばりポケモン。どくタイプ。初登場は赤・緑。高さ0.5m、重さ9.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_86d9467cb5.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
32,ニドリーノ,ニドリーノ,ニドリーノ,どく,NA,1,どくばりポケモン,NA,0.9,19.5,どくばりポケモン。どくタイプ。初登場は赤・緑。高さ0.9m、重さ19.5kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_f01b66d040.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
33,ニドキング,ニドキング,ニドキング,どく,じめん,1,ドリルポケモン,NA,1.4,62.0,ドリルポケモン。どく・じめんタイプ。初登場は赤・緑。高さ1.4m、重さ62.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_5920a0cddf.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
34,ピッピ,ピッピ,ピッピ,フェアリー,NA,1,ようせいポケモン,NA,0.6,7.5,ようせいポケモン。フェアリータイプ。初登場は赤・緑。高さ0.6m、重さ7.5kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_ed08c65be1.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
35,ピクシー,ピクシー,ピクシー,フェアリー,NA,1,ようせいポケモン,NA,1.3,40.0,ようせいポケモン。フェアリータイプ。初登場は赤・緑。高さ1.3m、重さ40.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_13c2373a7a.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
1043,メガピクシー,メガピクシー,メガピクシー,フェアリー,ひこう,9,ようせいポケモン,NA,1.7,42.3,ようせいポケモン。フェアリー・ひこうタイプ。初登場はスカーレット・バイオレット。高さ1.7m、重さ42.3kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_28dbbac50e.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
36,ロコン,ロコン,ロコン,ほのお,NA,1,きつねポケモン,NA,0.6,9.9,きつねポケモン。ほのおタイプ。初登場は赤・緑。高さ0.6m、重さ9.9kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_a85bb5c5f4.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
1044,ロコン（アローラのすがた）,ロコン,ロコン,こおり,NA,7,きつねポケモン,NA,0.6,9.9,きつねポケモン。こおりタイプ。初登場はサン・ムーン。高さ0.6m、重さ9.9kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_26f8f0126e.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
1044,ロコン（アローラのすがた）,アローラロコン,アローラロコン,こおり,NA,7,きつねポケモン,NA,0.6,9.9,きつねポケモン。こおりタイプ。初登場はサン・ムーン。高さ0.6m、重さ9.9kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_26f8f0126e.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
1044,ロコン（アローラのすがた）,ロコン（アローラのすがた）,ロコンアローラのすがた,こおり,NA,7,きつねポケモン,NA,0.6,9.9,きつねポケモン。こおりタイプ。初登場はサン・ムーン。高さ0.6m、重さ9.9kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_26f8f0126e.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
37,キュウコン,キュウコン,キュウコン,ほのお,NA,1,きつねポケモン,NA,1.1,19.9,きつねポケモン。ほのおタイプ。初登場は赤・緑。高さ1.1m、重さ19.9kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_4610ab6a77.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
1045,キュウコン（アローラのすがた）,キュウコン,キュウコン,こおり,フェアリー,7,きつねポケモン,NA,1.1,19.9,きつねポケモン。こおり・フェアリータイプ。初登場はサン・ムーン。高さ1.1m、重さ19.9kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_ece6e4bb7c.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
1045,キュウコン（アローラのすがた）,アローラキュウコン,アローラキュウコン,こおり,フェアリー,7,きつねポケモン,NA,1.1,19.9,きつねポケモン。こおり・フェアリータイプ。初登場はサン・ムーン。高さ1.1m、重さ19.9kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_ece6e4bb7c.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
1045,キュウコン（アローラのすがた）,キュウコン（アローラのすがた）,キュウコンアローラのすがた,こおり,フェアリー,7,きつねポケモン,NA,1.1,19.9,きつねポケモン。こおり・フェアリータイプ。初登場はサン・ムーン。高さ1.1m、重さ19.9kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_ece6e4bb7c.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
38,プリン,プリン,プリン,ノーマル,フェアリー,1,ふうせんポケモン,NA,0.5,5.5,ふうせんポケモン。ノーマル・フェアリータイプ。初登場は赤・緑。高さ0.5m、重さ5.5kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_3b8cc004a1.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
39,プクリン,プクリン,プクリン,ノーマル,フェアリー,1,ふうせんポケモン,NA,1.0,12.0,ふうせんポケモン。ノーマル・フェアリータイプ。初登場は赤・緑。高さ1.0m、重さ12.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_fe924994e6.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
40,ズバット,ズバット,ズバット,どく,ひこう,1,こうもりポケモン,NA,0.8,7.5,こうもりポケモン。どく・ひこうタイプ。初登場は赤・緑。高さ0.8m、重さ7.5kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_af301c67ca.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
41,ゴルバット,ゴルバット,ゴルバット,どく,ひこう,1,こうもりポケモン,NA,1.6,55.0,こうもりポケモン。どく・ひこうタイプ。初登場は赤・緑。高さ1.6m、重さ55.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_896e377e88.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
42,ナゾノクサ,ナゾノクサ,ナゾノクサ,くさ,どく,1,ざっそうポケモン,NA,0.5,5.4,ざっそうポケモン。くさ・どくタイプ。初登場は赤・緑。高さ0.5m、重さ5.4kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_52ff883af8.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
43,クサイハナ,クサイハナ,クサイハナ,くさ,どく,1,ざっそうポケモン,NA,0.8,8.6,ざっそうポケモン。くさ・どくタイプ。初登場は赤・緑。高さ0.8m、重さ8.6kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_0c635d0780.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
44,ラフレシア,ラフレシア,ラフレシア,くさ,どく,1,フラワーポケモン,NA,1.2,18.6,フラワーポケモン。くさ・どくタイプ。初登場は赤・緑。高さ1.2m、重さ18.6kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_3670013e3e.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
45,パラス,パラス,パラス,むし,くさ,1,きのこポケモン,NA,0.3,5.4,きのこポケモン。むし・くさタイプ。初登場は赤・緑。高さ0.3m、重さ5.4kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_12fb4a9943.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
46,パラセクト,パラセクト,パラセクト,むし,くさ,1,きのこポケモン,NA,1.0,29.5,きのこポケモン。むし・くさタイプ。初登場は赤・緑。高さ1.0m、重さ29.5kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_33c75a787c.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
47,コンパン,コンパン,コンパン,むし,どく,1,こんちゅうポケモン,NA,1.0,30.0,こんちゅうポケモン。むし・どくタイプ。初登場は赤・緑。高さ1.0m、重さ30.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_f7f3e24513.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
48,モルフォン,モルフォン,モルフォン,むし,どく,1,どくがポケモン,NA,1.5,12.5,どくがポケモン。むし・どくタイプ。初登場は赤・緑。高さ1.5m、重さ12.5kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_2ecc7a8d69.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
49,ディグダ,ディグダ,ディグダ,じめん,NA,1,もぐらポケモン,NA,0.2,0.8,もぐらポケモン。じめんタイプ。初登場は赤・緑。高さ0.2m、重さ0.8kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_4140c1ee0a.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
1046,ディグダ（アローラのすがた）,ディグダ,ディグダ,じめん,はがね,7,もぐらポケモン,NA,0.2,1.0,もぐらポケモン。じめん・はがねタイプ。初登場はサン・ムーン。高さ0.2m、重さ1.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_6450dae34f.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
1046,ディグダ（アローラのすがた）,アローラディグダ,アローラディグダ,じめん,はがね,7,もぐらポケモン,NA,0.2,1.0,もぐらポケモン。じめん・はがねタイプ。初登場はサン・ムーン。高さ0.2m、重さ1.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_6450dae34f.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
1046,ディグダ（アローラのすがた）,ディグダ（アローラのすがた）,ディグダアローラのすがた,じめん,はがね,7,もぐらポケモン,NA,0.2,1.0,もぐらポケモン。じめん・はがねタイプ。初登場はサン・ムーン。高さ0.2m、重さ1.0kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_6450dae34f.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
50,ダグトリオ,ダグトリオ,ダグトリオ,じめん,NA,1,もぐらポケモン,NA,0.7,33.3,もぐらポケモン。じめんタイプ。初登場は赤・緑。高さ0.7m、重さ33.3kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_7cea7ad368.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
1047,ダグトリオ（アローラのすがた）,ダグトリオ,ダグトリオ,じめん,はがね,7,もぐらポケモン,NA,0.7,66.6,もぐらポケモン。じめん・はがねタイプ。初登場はサン・ムーン。高さ0.7m、重さ66.6kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_3a2c2b55cd.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
1047,ダグトリオ（アローラのすがた）,アローラダグトリオ,アローラダグトリオ,じめん,はがね,7,もぐらポケモン,NA,0.7,66.6,もぐらポケモン。じめん・はがねタイプ。初登場はサン・ムーン。高さ0.7m、重さ66.6kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_3a2c2b55cd.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
1047,ダグトリオ（アローラのすがた）,ダグトリオ（アローラのすがた）,ダグトリオアローラのすがた,じめん,はがね,7,もぐらポケモン,NA,0.7,66.6,もぐらポケモン。じめん・はがねタイプ。初登場はサン・ムーン。高さ0.7m、重さ66.6kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_3a2c2b55cd.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
51,ニャース,ニャース,ニャース,ノーマル,NA,1,ばけねこポケモン,NA,0.4,4.2,ばけねこポケモン。ノーマルタイプ。初登場は赤・緑。高さ0.4m、重さ4.2kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2/pkm_04c70e63e3.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2
1048,ニャース（アローラのすがた）,ニャース,ニャース,あく,NA,7,ばけねこポケモン,NA,0.4,4.2,ばけねこポケモン。あくタイプ。初登場はサン・ムーン。高さ0.4m、重さ4.2kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_8f67a3125f.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
1048,ニャース（アローラのすがた）,アローラニャース,アローラニャース,あく,NA,7,ばけねこポケモン,NA,0.4,4.2,ばけねこポケモン。あくタイプ。初登場はサン・ムーン。高さ0.4m、重さ4.2kg。,https://github.com/soramimic/soramimic-wordlists/releases/download/pokemon-typecard-v2b/pkm_8f67a3125f.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/pokemon-typecard-v2b
