id,original,surface,pronunciation,type,image,image_page,birth_year,death_year,nationality,field,achievement
39,バーリス・ハキーム,バーリス,バーリス,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0040.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,8世紀,不明,エジプト,暦法・観測学,日時計を用いた季節ごとの昼夜長短図の作成
39,バーリス・ハキーム,バーリス・ハキーム,バーリス・ハキーム,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0040.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,8世紀,不明,エジプト,暦法・観測学,日時計を用いた季節ごとの昼夜長短図の作成
39,バーリス・ハキーム,ハキーム,ハキーム,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0040.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,8世紀,不明,エジプト,暦法・観測学,日時計を用いた季節ごとの昼夜長短図の作成
40,ファラオズ・スルタンベグ,ファラオズ,ファラオズ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0041.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,9世紀,不明,ウズベキスタン,自然哲学,山地湧水生態系における季節的自然変動の体系的記録
40,ファラオズ・スルタンベグ,ファラオズ・スルタンベグ,ファラオズ・スルタンベグ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0041.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,9世紀,不明,ウズベキスタン,自然哲学,山地湧水生態系における季節的自然変動の体系的記録
40,ファラオズ・スルタンベグ,スルタンベグ,スルタンベグ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0041.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,9世紀,不明,ウズベキスタン,自然哲学,山地湧水生態系における季節的自然変動の体系的記録
41,ファリフ・サヒン,サヒン,サヒン,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0042.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,10世紀,11世紀,トルコ,自然哲学,鉱山地帯における自然環境変遷の系統的記述
41,ファリフ・サヒン,ファリフ・サヒン,ファリフ・サヒン,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0042.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,10世紀,11世紀,トルコ,自然哲学,鉱山地帯における自然環境変遷の系統的記述
41,ファリフ・サヒン,ファリフ,ファリフ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0042.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,10世紀,11世紀,トルコ,自然哲学,鉱山地帯における自然環境変遷の系統的記述
42,梁 天蘭,梁,りょう,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0043.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,6世紀,不明,中国,自然哲学,山岳地域における霧と生物多様性の相関記録
42,梁 天蘭,梁 天蘭,りょうてぃえんらん,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0043.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,6世紀,不明,中国,自然哲学,山岳地域における霧と生物多様性の相関記録
42,梁 天蘭,天蘭,てぃえんらん,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0043.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,6世紀,不明,中国,自然哲学,山岳地域における霧と生物多様性の相関記録
43,サイード・ザーヒルディーン,ザーヒルディーン,ザーヒルディーン,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0044.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,14世紀,不明,イラン,光学,不透明面における光散乱現象の実証的解明
43,サイード・ザーヒルディーン,サイード・ザーヒルディーン,サイード・ザーヒルディーン,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0044.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,14世紀,不明,イラン,光学,不透明面における光散乱現象の実証的解明
43,サイード・ザーヒルディーン,サイード,サイード,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0044.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,14世紀,不明,イラン,光学,不透明面における光散乱現象の実証的解明
44,イブラヒム・カラガーズィ,カラガーズィ,カラガーズィ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0045.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,13世紀,不明,トルコ,光学,水面と光反射像の歪み規則性の観察研究
44,イブラヒム・カラガーズィ,イブラヒム・カラガーズィ,イブラヒム・カラガーズィ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0045.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,13世紀,不明,トルコ,光学,水面と光反射像の歪み規則性の観察研究
44,イブラヒム・カラガーズィ,イブラヒム,イブラヒム,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0045.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,13世紀,不明,トルコ,光学,水面と光反射像の歪み規則性の観察研究
45,イザベル・ド・ラヴァル,ド・ラヴァル,ド・ラヴァル,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0046.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,12世紀,不明,フランス,光学,ステンドグラスにおける光色変化の記述的整理
45,イザベル・ド・ラヴァル,イザベル・ド・ラヴァル,イザベル・ド・ラヴァル,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0046.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,12世紀,不明,フランス,光学,ステンドグラスにおける光色変化の記述的整理
45,イザベル・ド・ラヴァル,イザベル,イザベル,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0046.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,12世紀,不明,フランス,光学,ステンドグラスにおける光色変化の記述的整理
46,マリー・ド・ヴォーカン,ド・ヴォーカン,ド・ヴォーカン,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0047.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,14世紀,不明,フランス,光学,蝋板による影と透過光の挙動観察記録
46,マリー・ド・ヴォーカン,マリー・ド・ヴォーカン,マリー・ド・ヴォーカン,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0047.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,14世紀,不明,フランス,光学,蝋板による影と透過光の挙動観察記録
46,マリー・ド・ヴォーカン,マリー,マリー,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0047.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,14世紀,不明,フランス,光学,蝋板による影と透過光の挙動観察記録
47,キム・スンチョル,キム,キム,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0048.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,14世紀,不明,韓国,光学,黒曜石薄膜による光の屈折現象の体系化
47,キム・スンチョル,キム・スンチョル,キム スンチョル,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0048.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,14世紀,不明,韓国,光学,黒曜石薄膜による光の屈折現象の体系化
47,キム・スンチョル,スンチョル,スンチョル,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0048.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,14世紀,不明,韓国,光学,黒曜石薄膜による光の屈折現象の体系化
48,ラージャト・ヴィディヤートマ,ラージャト,ラージャト,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0049.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,12世紀,不明,インド,力学,木製歯車の摩擦損失と効率の実験的記述
48,ラージャト・ヴィディヤートマ,ラージャト・ヴィディヤートマ,ラージャト ヴィディヤートマ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0049.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,12世紀,不明,インド,力学,木製歯車の摩擦損失と効率の実験的記述
48,ラージャト・ヴィディヤートマ,ヴィディヤートマ,ヴィディヤートマ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0049.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,12世紀,不明,インド,力学,木製歯車の摩擦損失と効率の実験的記述
49,謝 婉如,謝,しゃ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0050.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,11世紀,不明,中国,力学,農具梃子部品の力学的効率分類法の提唱
49,謝 婉如,謝 婉如,しゃわんじょ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0050.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,11世紀,不明,中国,力学,農具梃子部品の力学的効率分類法の提唱
49,謝 婉如,婉如,わんじょ,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0050.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,11世紀,不明,中国,力学,農具梃子部品の力学的効率分類法の提唱
50,アリー・ラシード,ラシード,ラシード,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0051.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,13世紀,14世紀,イラン,天文学・宇宙論,記録比較による星雲移動現象の理論化
50,アリー・ラシード,アリー・ラシード,アリー・ラシード,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0051.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,13世紀,14世紀,イラン,天文学・宇宙論,記録比較による星雲移動現象の理論化
50,アリー・ラシード,アリー,アリー,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0051.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,13世紀,14世紀,イラン,天文学・宇宙論,記録比較による星雲移動現象の理論化
51,イザベル・デ・トレド,デ・トレド,デ・トレド,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0052.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,12世紀,不明,スペイン,天文学・宇宙論,低緯度域における恒星方位観測法の体系化
51,イザベル・デ・トレド,イザベル・デ・トレド,イザベル・デ・トレド,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-scientist-v2/fs_0052.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-scientist-v2,12世紀,不明,スペイン,天文学・宇宙論,低緯度域における恒星方位観測法の体系化
