id,original,surface,pronunciation,type,prefecture,parent,status,population,code,description,image,image_page,wikidata
41,伊達市,伊達市,ダテシ,full,北海道,,current,32826,012335,北海道の西南部に位置し、胆振総合振興局の西いぶり地域に属する市。市名は、明治時代初期に入植した亘理伊達氏が開拓したことに由来する。,http://commons.wikimedia.org/wiki/Special:FilePath/Date_City_Hall.jpg,https://commons.wikimedia.org/wiki/File:Date_City_Hall.jpg,Q693178
41,伊達市,伊達,ダテ,short,北海道,,current,32826,012335,北海道の西南部に位置し、胆振総合振興局の西いぶり地域に属する市。市名は、明治時代初期に入植した亘理伊達氏が開拓したことに由来する。,http://commons.wikimedia.org/wiki/Special:FilePath/Date_City_Hall.jpg,https://commons.wikimedia.org/wiki/File:Date_City_Hall.jpg,Q693178
42,北広島市,北広島市,キタヒロシマシ,full,北海道,,current,58171,012343,日本の北海道の石狩振興局に属する市。札幌市と新千歳空港の間に広がるなだらかな丘陵地帯に位置する。,http://commons.wikimedia.org/wiki/Special:FilePath/ES_CON_FIELD_HOKKAIDO_exterior_from_south_202607a.jpg,https://commons.wikimedia.org/wiki/File:ES_CON_FIELD_HOKKAIDO_exterior_from_south_202607a.jpg,Q817278
42,北広島市,北広島,キタヒロシマ,short,北海道,,current,58171,012343,日本の北海道の石狩振興局に属する市。札幌市と新千歳空港の間に広がるなだらかな丘陵地帯に位置する。,http://commons.wikimedia.org/wiki/Special:FilePath/ES_CON_FIELD_HOKKAIDO_exterior_from_south_202607a.jpg,https://commons.wikimedia.org/wiki/File:ES_CON_FIELD_HOKKAIDO_exterior_from_south_202607a.jpg,Q817278
43,石狩市,石狩市,イシカリシ,full,北海道,,current,56869,012351,北海道西部に位置し、石狩振興局管内に属する市。札幌市の北郊に隣接している。,http://commons.wikimedia.org/wiki/Special:FilePath/Rute231_-_panoramio_%284%29.jpg,https://commons.wikimedia.org/wiki/File:Rute231_-_panoramio_%284%29.jpg,Q693221
43,石狩市,石狩,イシカリ,short,北海道,,current,56869,012351,北海道西部に位置し、石狩振興局管内に属する市。札幌市の北郊に隣接している。,http://commons.wikimedia.org/wiki/Special:FilePath/Rute231_-_panoramio_%284%29.jpg,https://commons.wikimedia.org/wiki/File:Rute231_-_panoramio_%284%29.jpg,Q693221
44,北斗市,北斗市,ホクトシ,full,北海道,,current,44302,012360,北海道南部に位置し、渡島総合振興局に属する市。2006年（平成18年）2月1日に上磯郡上磯町と亀田郡大野町の新設合併により誕生した。,http://commons.wikimedia.org/wiki/Special:FilePath/Shin-Hakodate-Hokuto-STA_South.jpg,https://commons.wikimedia.org/wiki/File:Shin-Hakodate-Hokuto-STA_South.jpg,Q842301
44,北斗市,北斗,ホクト,short,北海道,,current,44302,012360,北海道南部に位置し、渡島総合振興局に属する市。2006年（平成18年）2月1日に上磯郡上磯町と亀田郡大野町の新設合併により誕生した。,http://commons.wikimedia.org/wiki/Special:FilePath/Shin-Hakodate-Hokuto-STA_South.jpg,https://commons.wikimedia.org/wiki/File:Shin-Hakodate-Hokuto-STA_South.jpg,Q842301
45,当別町,当別町,トウベツチョウ,full,北海道,,current,15916,013030,北海道石狩振興局管内北東部にある町。石狩郡に属する。,http://commons.wikimedia.org/wiki/Special:FilePath/Hokkaido_Pref_Route_366%2C_Tobetsu.jpg,https://commons.wikimedia.org/wiki/File:Hokkaido_Pref_Route_366%2C_Tobetsu.jpg,Q1348675
45,当別町,当別,トウベツ,short,北海道,,current,15916,013030,北海道石狩振興局管内北東部にある町。石狩郡に属する。,http://commons.wikimedia.org/wiki/Special:FilePath/Hokkaido_Pref_Route_366%2C_Tobetsu.jpg,https://commons.wikimedia.org/wiki/File:Hokkaido_Pref_Route_366%2C_Tobetsu.jpg,Q1348675
46,新篠津村,新篠津村,シンシノツムラ,full,北海道,,current,3044,013048,北海道石狩振興局管内北部にある村。,http://commons.wikimedia.org/wiki/Special:FilePath/Hokkaido_Pref_Route_887%2CShin-Shinotsu.jpg,https://commons.wikimedia.org/wiki/File:Hokkaido_Pref_Route_887%2CShin-Shinotsu.jpg,Q1355454
46,新篠津村,新篠津,シンシノツ,short,北海道,,current,3044,013048,北海道石狩振興局管内北部にある村。,http://commons.wikimedia.org/wiki/Special:FilePath/Hokkaido_Pref_Route_887%2CShin-Shinotsu.jpg,https://commons.wikimedia.org/wiki/File:Hokkaido_Pref_Route_887%2CShin-Shinotsu.jpg,Q1355454
47,松前町,松前町,マツマエチョウ,full,北海道,,current,6260,013315,北海道道南地方の渡島半島南西部に位置する渡島総合振興局管内にある町。「北の小京都」とも称されていた。,http://commons.wikimedia.org/wiki/Special:FilePath/MatsumaeJo.jpg,https://commons.wikimedia.org/wiki/File:MatsumaeJo.jpg,Q1374364
47,松前町,松前,マツマエ,short,北海道,,current,6260,013315,北海道道南地方の渡島半島南西部に位置する渡島総合振興局管内にある町。「北の小京都」とも称されていた。,http://commons.wikimedia.org/wiki/Special:FilePath/MatsumaeJo.jpg,https://commons.wikimedia.org/wiki/File:MatsumaeJo.jpg,Q1374364
48,福島町,福島町,フクシマチョウ,full,北海道,,current,3794,013323,北海道（道南地方）の渡島総合振興局に位置する町。渡島半島南西部に位置し、松前郡に属する。,http://commons.wikimedia.org/wiki/Special:FilePath/Fukushima_town_hall.JPG,https://commons.wikimedia.org/wiki/File:Fukushima_town_hall.JPG,Q1354260
48,福島町,福島,フクシマ,short,北海道,,current,3794,013323,北海道（道南地方）の渡島総合振興局に位置する町。渡島半島南西部に位置し、松前郡に属する。,http://commons.wikimedia.org/wiki/Special:FilePath/Fukushima_town_hall.JPG,https://commons.wikimedia.org/wiki/File:Fukushima_town_hall.JPG,Q1354260
49,知内町,知内町,シリウチチョウ,full,北海道,,current,4167,013331,北海道南部（道南地方）の渡島総合振興局管内に属する町。,http://commons.wikimedia.org/wiki/Special:FilePath/Shiriuchi_%28Michinoeki%2C_JR_Kaikyo%29.jpg,https://commons.wikimedia.org/wiki/File:Shiriuchi_%28Michinoeki%2C_JR_Kaikyo%29.jpg,Q1354297
49,知内町,知内,シリウチ,short,北海道,,current,4167,013331,北海道南部（道南地方）の渡島総合振興局管内に属する町。,http://commons.wikimedia.org/wiki/Special:FilePath/Shiriuchi_%28Michinoeki%2C_JR_Kaikyo%29.jpg,https://commons.wikimedia.org/wiki/File:Shiriuchi_%28Michinoeki%2C_JR_Kaikyo%29.jpg,Q1354297
50,木古内町,木古内町,キコナイチョウ,full,北海道,,current,3832,013340,北海道渡島総合振興局中部にある町。,http://commons.wikimedia.org/wiki/Special:FilePath/Board_about_Kanrinmaru_sank_in_Saraki_Point.jpg,https://commons.wikimedia.org/wiki/File:Board_about_Kanrinmaru_sank_in_Saraki_Point.jpg,Q1354308
50,木古内町,木古内,キコナイ,short,北海道,,current,3832,013340,北海道渡島総合振興局中部にある町。,http://commons.wikimedia.org/wiki/Special:FilePath/Board_about_Kanrinmaru_sank_in_Saraki_Point.jpg,https://commons.wikimedia.org/wiki/File:Board_about_Kanrinmaru_sank_in_Saraki_Point.jpg,Q1354308
51,七飯町,七飯町,ナナエチョウ,full,北海道,,current,27686,013374,北海道渡島総合振興局にある町。,http://commons.wikimedia.org/wiki/Special:FilePath/Nanae_Town_Hall.jpg,https://commons.wikimedia.org/wiki/File:Nanae_Town_Hall.jpg,Q1354276
51,七飯町,七飯,ナナエ,short,北海道,,current,27686,013374,北海道渡島総合振興局にある町。,http://commons.wikimedia.org/wiki/Special:FilePath/Nanae_Town_Hall.jpg,https://commons.wikimedia.org/wiki/File:Nanae_Town_Hall.jpg,Q1354276
52,鹿部町,鹿部町,シカベチョウ,full,北海道,,current,3760,013439,北海道渡島総合振興局中部にある町。茅部郡に属する。町名の由来はアイヌ語の「シケルペ」（キハダのあるところの意）から。,http://commons.wikimedia.org/wiki/Special:FilePath/Shikabe_town_center_area_Aerial_photograph.1976.jpg,https://commons.wikimedia.org/wiki/File:Shikabe_town_center_area_Aerial_photograph.1976.jpg,Q773727
52,鹿部町,鹿部,シカベ,short,北海道,,current,3760,013439,北海道渡島総合振興局中部にある町。茅部郡に属する。町名の由来はアイヌ語の「シケルペ」（キハダのあるところの意）から。,http://commons.wikimedia.org/wiki/Special:FilePath/Shikabe_town_center_area_Aerial_photograph.1976.jpg,https://commons.wikimedia.org/wiki/File:Shikabe_town_center_area_Aerial_photograph.1976.jpg,Q773727
53,森町,森町,モリマチ,full,北海道,,current,14338,013455,北海道渡島総合振興局管内中部にある町。茅部郡に属する。2005年（平成17年）4月1日、（旧）森町と砂原町の合併に伴い新設された。,http://commons.wikimedia.org/wiki/Special:FilePath/Mori_Town_Hall.jpg,https://commons.wikimedia.org/wiki/File:Mori_Town_Hall.jpg,Q1354319
53,森町,森,モリ,short,北海道,,current,14338,013455,北海道渡島総合振興局管内中部にある町。茅部郡に属する。2005年（平成17年）4月1日、（旧）森町と砂原町の合併に伴い新設された。,http://commons.wikimedia.org/wiki/Special:FilePath/Mori_Town_Hall.jpg,https://commons.wikimedia.org/wiki/File:Mori_Town_Hall.jpg,Q1354319
54,八雲町,八雲町,ヤクモチョウ,full,北海道,,current,15826,013463,北海道渡島総合振興局にある町。北海道の郷土玩具「木彫りの熊」の発祥地である。,http://commons.wikimedia.org/wiki/Special:FilePath/Yakumo_PA_Yakumo-cho_view_2014.JPG,https://commons.wikimedia.org/wiki/File:Yakumo_PA_Yakumo-cho_view_2014.JPG,Q1354242
54,八雲町,八雲,ヤクモ,short,北海道,,current,15826,013463,北海道渡島総合振興局にある町。北海道の郷土玩具「木彫りの熊」の発祥地である。,http://commons.wikimedia.org/wiki/Special:FilePath/Yakumo_PA_Yakumo-cho_view_2014.JPG,https://commons.wikimedia.org/wiki/File:Yakumo_PA_Yakumo-cho_view_2014.JPG,Q1354242
55,長万部町,長万部町,オシャマンベチョウ,full,北海道,,current,5109,013471,北海道渡島総合振興局北部にある町。南北に伸びた町域を擁し、交通の要衝として昭和時代から栄えてきた町である。,http://commons.wikimedia.org/wiki/Special:FilePath/Oshamanbe_Town_Hall.jpg,https://commons.wikimedia.org/wiki/File:Oshamanbe_Town_Hall.jpg,Q1354333
55,長万部町,長万部,オシャマンベ,short,北海道,,current,5109,013471,北海道渡島総合振興局北部にある町。南北に伸びた町域を擁し、交通の要衝として昭和時代から栄えてきた町である。,http://commons.wikimedia.org/wiki/Special:FilePath/Oshamanbe_Town_Hall.jpg,https://commons.wikimedia.org/wiki/File:Oshamanbe_Town_Hall.jpg,Q1354333
56,江差町,江差町,エサシチョウ,full,北海道,,current,7428,013617,北海道檜山振興局中部にある日本海に面する町。檜山振興局の所在地。江差追分発祥地。「日本で最も美しい村」連合に加盟している。,http://commons.wikimedia.org/wiki/Special:FilePath/%E6%B1%9F%E5%B7%AE%E7%94%BA_-_panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E6%B1%9F%E5%B7%AE%E7%94%BA_-_panoramio.jpg,Q1348738
56,江差町,江差,エサシ,short,北海道,,current,7428,013617,北海道檜山振興局中部にある日本海に面する町。檜山振興局の所在地。江差追分発祥地。「日本で最も美しい村」連合に加盟している。,http://commons.wikimedia.org/wiki/Special:FilePath/%E6%B1%9F%E5%B7%AE%E7%94%BA_-_panoramio.jpg,https://commons.wikimedia.org/wiki/File:%E6%B1%9F%E5%B7%AE%E7%94%BA_-_panoramio.jpg,Q1348738
57,上ノ国町,上ノ国町,カミノクニチョウ,full,北海道,,current,4306,013625,北海道南部、檜山振興局管内最南端にある町。檜山郡に属する。日本海に臨む農漁業のまちである。,http://commons.wikimedia.org/wiki/Special:FilePath/R229_Dodo5_3-way_junction.JPG,https://commons.wikimedia.org/wiki/File:R229_Dodo5_3-way_junction.JPG,Q1354203
57,上ノ国町,上ノ国,カミノクニ,short,北海道,,current,4306,013625,北海道南部、檜山振興局管内最南端にある町。檜山郡に属する。日本海に臨む農漁業のまちである。,http://commons.wikimedia.org/wiki/Special:FilePath/R229_Dodo5_3-way_junction.JPG,https://commons.wikimedia.org/wiki/File:R229_Dodo5_3-way_junction.JPG,Q1354203
58,厚沢部町,厚沢部町,アッサブチョウ,full,北海道,,current,3592,013633,北海道南部、檜山振興局南東部にある檜山郡に属する町。,http://commons.wikimedia.org/wiki/Special:FilePath/Assabu_town_hall.JPG,https://commons.wikimedia.org/wiki/File:Assabu_town_hall.JPG,Q1354252
58,厚沢部町,厚沢部,アッサブ,short,北海道,,current,3592,013633,北海道南部、檜山振興局南東部にある檜山郡に属する町。,http://commons.wikimedia.org/wiki/Special:FilePath/Assabu_town_hall.JPG,https://commons.wikimedia.org/wiki/File:Assabu_town_hall.JPG,Q1354252
59,乙部町,乙部町,オトベチョウ,full,北海道,,current,3403,013641,北海道南部、檜山振興局中部にある日本海に面した町。爾志郡に属する。,http://commons.wikimedia.org/wiki/Special:FilePath/Otobe_town_hall.JPG,https://commons.wikimedia.org/wiki/File:Otobe_town_hall.JPG,Q1354219
59,乙部町,乙部,オトベ,short,北海道,,current,3403,013641,北海道南部、檜山振興局中部にある日本海に面した町。爾志郡に属する。,http://commons.wikimedia.org/wiki/Special:FilePath/Otobe_town_hall.JPG,https://commons.wikimedia.org/wiki/File:Otobe_town_hall.JPG,Q1354219
60,奥尻町,奥尻町,オクシリチョウ,full,北海道,,current,2410,013676,北海道檜山振興局管内の奥尻郡にある町。1966年（昭和41年）町制施行。町域は奥尻島の全域である。,http://commons.wikimedia.org/wiki/Special:FilePath/Dodo39_Aonae.JPG,https://commons.wikimedia.org/wiki/File:Dodo39_Aonae.JPG,Q1022916
60,奥尻町,奥尻,オクシリ,short,北海道,,current,2410,013676,北海道檜山振興局管内の奥尻郡にある町。1966年（昭和41年）町制施行。町域は奥尻島の全域である。,http://commons.wikimedia.org/wiki/Special:FilePath/Dodo39_Aonae.JPG,https://commons.wikimedia.org/wiki/File:Dodo39_Aonae.JPG,Q1022916
61,今金町,今金町,イマカネチョウ,full,北海道,,current,5072,013706,北海道南部、檜山振興局北部にある町。,http://commons.wikimedia.org/wiki/Special:FilePath/Imakane_town_hall.JPG,https://commons.wikimedia.org/wiki/File:Imakane_town_hall.JPG,Q928820
61,今金町,今金,イマカネ,short,北海道,,current,5072,013706,北海道南部、檜山振興局北部にある町。,http://commons.wikimedia.org/wiki/Special:FilePath/Imakane_town_hall.JPG,https://commons.wikimedia.org/wiki/File:Imakane_town_hall.JPG,Q928820
62,せたな町,せたな町,セタナチョウ,full,北海道,,current,7398,013714,北海道檜山振興局にある町。久遠郡に属する。,http://commons.wikimedia.org/wiki/Special:FilePath/Setana_town_hall.JPG,https://commons.wikimedia.org/wiki/File:Setana_town_hall.JPG,Q1036505
62,せたな町,せたな,セタナ,short,北海道,,current,7398,013714,北海道檜山振興局にある町。久遠郡に属する。,http://commons.wikimedia.org/wiki/Special:FilePath/Setana_town_hall.JPG,https://commons.wikimedia.org/wiki/File:Setana_town_hall.JPG,Q1036505
63,島牧村,島牧村,シママキムラ,full,北海道,,current,1356,013919,北海道後志総合振興局管内の南部に位置する村。1956年（昭和31年）9月30日に東島牧村と西島牧村の合併により誕生した村である。島牧郡に属する。,http://commons.wikimedia.org/wiki/Special:FilePath/Shimamaki_village_hall.JPG,https://commons.wikimedia.org/wiki/File:Shimamaki_village_hall.JPG,Q1354462
