id,original,surface,pronunciation,verified,rank,listing_units,strict_rows,regions,prefectures,description,wikidata,evidence_sources
56,大野,大野,オオノ,yes,112,3053,3067,1522,19,大野は日本や韓国にみられる地名であり、姓ともなっている。,Q1216138,person_lists|ndl|jmnedict
187,松村,松村,マツムラ,yes,113,3047,3061,1457,18,,Q23305511,person_lists|ndl|wikidata_person|jmnedict
50,横山,横山,ヨコヤマ,yes,114,3045,3078,1523,19,横山氏は、武家・士族・華族だった日本の氏族。,Q24090422,person_lists|ndl|wikidata_person|jmnedict
167,奥村,奥村,オクムラ,yes,115,3040,3072,1486,15,奥村氏は、武家・士族・華族だった日本の氏族。江戸時代の加賀金沢藩年寄八家を二家出し、維新後には両家とも士族を経て華族の男爵家に列した。,Q7082745,person_lists|ndl|jmnedict
318,植田,植田,ウエダ,yes,116,3022,3034,1363,14,他にも大江広元の孫佐房を祖とする上田氏の嫡流が、現在の愛知県名古屋市天白区植田を苗字の地として、史料上で「殖田」と記されているが、以下讃岐氏一族の植田氏について取り上げる。,Q24091147,person_lists|ndl|jmnedict
318,植田,植田,ウエタ,yes,116,3022,3034,1363,14,他にも大江広元の孫佐房を祖とする上田氏の嫡流が、現在の愛知県名古屋市天白区植田を苗字の地として、史料上で「殖田」と記されているが、以下讃岐氏一族の植田氏について取り上げる。,Q24091147,ndl|wikidata_person|jmnedict
243,小山,小山,オヤマ,yes,117,3007,3022,1487,18,平安時代に武蔵国に本領を有し藤原秀郷の後裔と称した太田氏を出自とする地方豪族。1150年頃、政光がはじめて下野国小山に移住して小山氏を名乗った。,Q24090459,person_lists|ndl|jmnedict
243,小山,小山,コヤマ,yes,117,3007,3022,1487,18,平安時代に武蔵国に本領を有し藤原秀郷の後裔と称した太田氏を出自とする地方豪族。1150年頃、政光がはじめて下野国小山に移住して小山氏を名乗った。,Q24090459,person_lists|ndl|jmnedict
232,谷,谷,タニ,yes,118,2991,3016,1448,16,日本の氏族である。宇多源氏佐々木氏流の高島高信の三男谷重尚を祖とする系統と、丹波山家藩主家・華族の子爵家となった谷衛好を祖とする系統などがある。,Q24091162,person_lists|ndl|wikidata_person|jmnedict
232,谷,谷,コク,yes,118,2991,3016,1448,16,日本の氏族である。宇多源氏佐々木氏流の高島高信の三男谷重尚を祖とする系統と、丹波山家藩主家・華族の子爵家となった谷衛好を祖とする系統などがある。,Q24091162,ndl|jmnedict
126,岩崎,岩崎,イワサキ,yes,119,2990,3012,1481,18,陸奥国岩崎郡を本拠とした豪族。岩ヶ嵜氏（いわがさきし）とも。,Q24090440,person_lists|ndl|wikidata_person|jmnedict
126,岩崎,岩崎,イワザキ,yes,119,2990,3012,1481,18,陸奥国岩崎郡を本拠とした豪族。岩ヶ嵜氏（いわがさきし）とも。,Q24090440,person_lists|ndl|wikidata_person|jmnedict
75,野口,野口,ノグチ,yes,120,2970,2983,1433,15,野口氏は、日本の氏族のひとつ。,Q24090442,person_lists|ndl|jmnedict
634,北野,北野,キタノ,yes,121,2953,2962,1221,15,,Q26203206,person_lists|ndl|wikidata_person|jmnedict
202,岡,岡,オカ,yes,122,2946,2990,1463,17,,Q39241300,person_lists|ndl|wikidata_person|jmnedict
244,島田,島田,シマダ,yes,123,2945,2961,1466,19,,Q24090458,person_lists|ndl|jmnedict
244,島田,島田,シマダノ,no,123,2945,2961,1466,19,,Q24090458,
291,大谷,大谷,オオタニ,yes,124,2943,2959,1461,16,明治時代に名字必称となり大谷を姓として用いることで成立する。親鸞を家祖とする。,Q24090507,person_lists|ndl|jmnedict
291,大谷,大谷,オオヤ,yes,124,2943,2959,1461,16,明治時代に名字必称となり大谷を姓として用いることで成立する。親鸞を家祖とする。,Q24090507,ndl|jmnedict
92,武田,武田,タケダ,yes,125,2939,2959,1443,19,武田氏は、武家・士族だった日本の氏族。清和源氏の一流・河内源氏の一門源義光を始祖とする甲斐源氏の宗家であり、平安時代末から戦国時代にかけて栄えた。,Q1981031,person_lists|ndl|jmnedict
92,武田,武田,タケタ,yes,125,2939,2959,1443,19,武田氏は、武家・士族だった日本の氏族。清和源氏の一流・河内源氏の一門源義光を始祖とする甲斐源氏の宗家であり、平安時代末から戦国時代にかけて栄えた。,Q1981031,ndl|jmnedict
33,小野,小野,オノ,yes,126,2933,2965,1517,19,「小野」を氏の名とする氏族。7世紀前半から平安時代中期にかけて活躍した氏族である。姓ははじめは臣であったが、八色の姓により朝臣に列せられた。,Q19797955,person_lists|ndl|jmnedict
33,小野,小野,オノノ,yes,126,2933,2965,1517,19,「小野」を氏の名とする氏族。7世紀前半から平安時代中期にかけて活躍した氏族である。姓ははじめは臣であったが、八色の姓により朝臣に列せられた。,Q19797955,ndl
79,佐野,佐野,サノ,yes,127,2906,2938,1483,18,平安時代末期から江戸時代初期にかけて下野国を中心に栄えた一族。,Q20895064,person_lists|ndl|jmnedict
285,吉岡,吉岡,ヨシオカ,yes,128,2871,2885,1481,17,,Q18324423,person_lists|ndl|jmnedict
142,川崎,川崎,カワサキ,yes,129,2864,2873,1454,18,日本の氏族。様々な系統がある。,Q16871301,person_lists|ndl|jmnedict
626,西岡,西岡,ニシオカ,yes,130,2860,2894,1361,14,,Q43511794,person_lists|ndl|wikidata_person|jmnedict
314,平井,平井,ヒライ,yes,131,2841,2856,1409,15,平井氏は、日本の氏族のひとつ。なお、別系統の甲斐源氏の平井氏については「甲斐平井氏」節で記述する。,Q24090511,person_lists|ndl|wikidata_person|jmnedict
237,坂口,坂口,サカグチ,yes,132,2838,2868,1387,13,,Q24091122,person_lists|ndl|wikidata_person|jmnedict
359,西山,西山,ニシヤマ,yes,133,2806,2837,1435,15,,Q24090510,person_lists|ndl|jmnedict
549,西尾,西尾,ニシオ,yes,134,2802,2828,1304,9,西尾氏は、西尾を名字とする日本の氏族。,Q24091173,person_lists|ndl|wikidata_person|jmnedict
155,西,西,ニシ,yes,135,2801,2818,1418,17,,Q24091123,person_lists|ndl|wikidata_person|jmnedict
155,西,西,サイ,yes,135,2801,2818,1418,17,,Q24091123,ndl|jmnedict
155,西,西,セイ,yes,135,2801,2818,1418,17,,Q24091123,ndl
221,西野,西野,ニシノ,yes,136,2780,2791,1180,14,日本人の姓、日本の地名。,Q26157583,person_lists|ndl|wikidata_person|jmnedict
221,西野,西野,セイノ,yes,136,2780,2791,1180,14,日本人の姓、日本の地名。,Q26157583,ndl
31,三浦,三浦,ミウラ,yes,137,2768,2806,1413,20,三浦氏は、坂東八平氏の一つで、平安時代の相模国の「みうら」の地を本拠地とする武家。三浦党とも呼ばれる。,Q16877243,person_lists|ndl|jmnedict
108,黒田,黒田,クロダ,yes,138,2751,2779,1421,16,,Q21431250,person_lists|ndl|jmnedict
108,黒田,黒田,クロタ,yes,138,2751,2779,1421,16,,Q21431250,ndl|jmnedict
178,川上,川上,カワカミ,yes,139,2739,2758,1394,18,川上氏は、日本の氏族の一つ。川上を苗字とする一族のことである。河上とも表記されることがあった。複数の川上氏が存在する。物部氏・尾張氏・海部氏系川上氏。,Q24090480,person_lists|ndl|wikidata_person|jmnedict
145,山内,山内,ヤマウチ,yes,140,2733,2743,1378,17,山内氏は、日本の氏族の一つ。山内首藤氏や、土佐藩主家→華族の侯爵家の山内家を宗家とする土佐山内氏が知られる。山内首藤俊通を祖とする。,Q24090463,person_lists|ndl|wikidata_person|jmnedict
145,山内,山内,ナカウチ,no,140,2733,2743,1378,17,山内氏は、日本の氏族の一つ。山内首藤氏や、土佐藩主家→華族の侯爵家の山内家を宗家とする土佐山内氏が知られる。山内首藤俊通を祖とする。,Q24090463,
145,山内,山内,ヤマノウチ,yes,140,2733,2743,1378,17,山内氏は、日本の氏族の一つ。山内首藤氏や、土佐藩主家→華族の侯爵家の山内家を宗家とする土佐山内氏が知られる。山内首藤俊通を祖とする。,Q24090463,ndl|wikidata_person|jmnedict
226,岩本,岩本,イワモト,yes,141,2729,2742,1425,17,,Q24090513,person_lists|ndl|wikidata_person|jmnedict
94,矢野,矢野,ヤノ,yes,142,2703,2712,1347,14,物部姓越智氏の支流。伊予橘氏はこの系統。清和源氏山県氏の支流。播磨国赤穂郡砂野庄矢野を本貫とした。第一生命保険を創業した矢野恒太はその後裔と称した。,Q24090485,person_lists|ndl|wikidata_person|jmnedict
144,荒木,荒木,アラキ,yes,143,2642,2662,1369,16,「荒木」・「荒城」を氏の名とする氏族。姓は臣。のち朝臣。,Q24090496,person_lists|ndl|jmnedict
212,片山,片山,カタヤマ,yes,144,2636,2660,1367,16,,Q24090514,person_lists|ndl|jmnedict
151,松浦,松浦,マツウラ,yes,145,2630,2654,1374,18,松浦氏は、武家・華族だった日本の氏族の一つ。水軍松浦党を形成した肥前松浦氏が有名で、江戸時代には肥前平戸藩主となり、維新後は伯爵家に列した。代々一字名の一族だった。,Q16876556,person_lists|ndl|wikidata_person|jmnedict
151,松浦,松浦,マツラ,yes,145,2630,2654,1374,18,松浦氏は、武家・華族だった日本の氏族の一つ。水軍松浦党を形成した肥前松浦氏が有名で、江戸時代には肥前平戸藩主となり、維新後は伯爵家に列した。代々一字名の一族だった。,Q16876556,ndl|jmnedict
225,寺田,寺田,テラダ,yes,146,2594,2614,1298,16,,Q21508855,person_lists|ndl|jmnedict
457,辻本,辻本,ツジモト,yes,147,2586,2598,1274,7,,Q26212724,person_lists|ndl|wikidata_person|jmnedict
149,片岡,片岡,カタオカ,yes,148,2536,2553,1359,15,,Q23304597,person_lists|ndl|jmnedict
105,市川,市川,イチカワ,yes,149,2525,2561,1198,18,,Q16870954,person_lists|ndl|jmnedict
27,阿部,阿部,アベ,yes,149,2525,2541,1362,20,阿部氏は、武家・華族だった日本の氏族。戦国時代に三河の松平氏（のちの徳川氏）に仕え、阿部定時の系統（子孫は阿部定吉など）と阿部忠正の系統（子孫は阿部正勝など）とが知られる。,Q26000282,person_lists|ndl|jmnedict
297,野田,野田,ノダ,yes,151,2524,2544,1343,15,ここでは室町時代・戦国時代に活動した関東野田氏について解説する。野田氏は主に下総国・古河城および栗橋城を根拠とした。,Q24090498,person_lists|ndl|jmnedict
297,野田,野田,ノタ,no,151,2524,2544,1343,15,ここでは室町時代・戦国時代に活動した関東野田氏について解説する。野田氏は主に下総国・古河城および栗橋城を根拠とした。,Q24090498,jmnedict
97,三宅,三宅,ミヤケ,yes,152,2520,2536,1298,14,屯倉に由来すると思われる古代氏族の系統。三宅和泉守国秀に代表される備中連島の三宅水軍の系統。三宅人夜代に代表される播磨城牟礼山城主だった百済人の末裔の系統。,Q24090536,person_lists|ndl|wikidata_person|jmnedict
146,岩田,岩田,イワタ,yes,153,2503,2522,1338,19,岩田氏は日本の氏族のひとつ。,Q16871114,person_lists|ndl|wikidata_person|jmnedict
196,永田,永田,ナガタ,yes,154,2502,2519,1335,19,,Q24090506,person_lists|ndl|jmnedict
196,永田,永田,ナガダ,no,154,2502,2519,1335,19,,Q24090506,jmnedict
459,出口,出口,デグチ,yes,155,2497,2561,1177,10,,Q26203330,person_lists|ndl|jmnedict
111,堀,堀,ホリ,yes,156,2465,2484,1329,17,堀氏は、武家・華族だった日本の氏族の一つ。諸姓に属する堀氏があるが、藤原氏利仁流と称し美濃国に出自を持つ堀氏が最も栄えた。,Q24090503,person_lists|ndl|wikidata_person|jmnedict
70,安藤,安藤,アンドウ,yes,157,2431,2464,1385,19,安藤氏は、日本の氏族の一つ。,Q24090426,person_lists|ndl|jmnedict
239,上村,上村,ウエムラ,yes,158,2411,2443,1261,14,,Q25950337,person_lists|ndl|jmnedict
239,上村,上村,カミムラ,yes,158,2411,2443,1261,14,,Q25950337,person_lists|ndl|jmnedict
686,川端,川端,カワバタ,yes,159,2393,2405,1221,13,,Q26157638,person_lists|ndl|wikidata_person|jmnedict
49,丸山,丸山,マルヤマ,yes,160,2353,2377,1313,18,山の名前、地名、人の姓。,Q24090428,person_lists|ndl|jmnedict
95,永井,永井,ナガイ,yes,161,2324,2333,1276,16,永井氏は、武家・華族だった日本の氏族。戦国時代に松平氏（徳川氏）に仕え、江戸時代には3家が譜代大名となり、明治維新後3家とも華族の子爵家に列した。,Q24090481,person_lists|ndl|jmnedict
304,米田,米田,マイタ,yes,162,2289,2300,1220,16,米田家は、越智氏の末裔と称する武家・士族・華族だった家。,Q121733865,person_lists|ndl|jmnedict
304,米田,米田,メタ,yes,162,2289,2300,1220,16,米田家は、越智氏の末裔と称する武家・士族・華族だった家。,Q121733865,person_lists|jmnedict
304,米田,米田,ヨネダ,yes,162,2289,2300,1220,16,米田家は、越智氏の末裔と称する武家・士族・華族だった家。,Q121733865,person_lists|ndl|wikidata_person|jmnedict
304,米田,米田,コメダ,yes,162,2289,2300,1220,16,米田家は、越智氏の末裔と称する武家・士族・華族だった家。,Q121733865,ndl|wikidata_person|jmnedict
304,米田,米田,ヨネタ,yes,162,2289,2300,1220,16,米田家は、越智氏の末裔と称する武家・士族・華族だった家。,Q121733865,ndl|jmnedict
229,森下,森下,モリシタ,yes,163,2281,2306,1281,15,,Q24091142,person_lists|ndl|wikidata_person|jmnedict
436,向井,向井,ムカイ,yes,164,2277,2297,1134,14,,Q26157661,person_lists|ndl|wikidata_person|jmnedict
299,岸本,岸本,キシモト,yes,165,2273,2282,1173,10,,Q24091187,person_lists|ndl|wikidata_person|jmnedict
340,豊田,豊田,トヨタ,yes,166,2257,2290,1164,15,,Q24091135,person_lists|ndl|wikidata_person|jmnedict
340,豊田,豊田,トヨダ,yes,166,2257,2290,1164,15,,Q24091135,person_lists|ndl|wikidata_person|jmnedict
172,川村,川村,カワムラ,yes,167,2249,2274,1205,19,,Q24090500,person_lists|ndl|jmnedict
194,小田,小田,オダ,yes,168,2248,2257,1262,15,常陸国筑波郡小田邑を本拠とした宇都宮氏流八田氏族。肥前、武蔵、安芸国甲立、備前国甲立などに分家が存在する。備中国小田郡の地を名字とした氏族。,Q26155201,person_lists|ndl|jmnedict
194,小田,小田,コダ,yes,168,2248,2257,1262,15,常陸国筑波郡小田邑を本拠とした宇都宮氏流八田氏族。肥前、武蔵、安芸国甲立、備前国甲立などに分家が存在する。備中国小田郡の地を名字とした氏族。,Q26155201,ndl|jmnedict
152,大橋,大橋,オオハシ,yes,169,2238,2262,1246,17,桓武平氏流貞能が肥後国山本郡大橋に下向したといい、大橋氏と称したことに始まるとされる。北畠顕家を奉る霊山神社（社格:明治天皇選定による別格官幣社:建武中興十五社の1つ）の氏子総代。,Q24090492,person_lists|ndl|jmnedict
153,浅野,浅野,アサノ,yes,170,2227,2233,1243,16,浅野氏は、武家・華族を出した日本の氏族。関白豊臣秀吉の正室・北政所の養家だった家で浅野長吉（長政）が秀吉の下で大名として台頭。,Q21506688,person_lists|ndl|wikidata_person|jmnedict
290,土井,土井,ドイ,yes,171,2216,2223,1174,13,土井氏は、武家・華族だった日本の氏族。,Q24091179,person_lists|ndl|wikidata_person|jmnedict
290,土井,土井,ツチイ,yes,171,2216,2223,1174,13,土井氏は、武家・華族だった日本の氏族。,Q24091179,ndl|wikidata_person|jmnedict
368,沢田,沢田,サワダ,yes,172,2202,2214,1210,15,,Q24090472,person_lists|ndl|jmnedict
83,飯田,飯田,イイダ,yes,173,2200,2224,1208,18,飯田を氏の名とする日本の氏族。信濃国、相模国、甲斐国、豊前国、安芸国、周防国、山城国などに、出自の異なる複数の系統が存在した。,Q16870962,person_lists|ndl|wikidata_person|jmnedict
